quadkey,latitude,longitude,rwi,error
12033333221200,41.1703840,43.7805176,0.720,0.385
12033321010202,42.9805390,41.1437988,0.215,0.379
12033330321002,42.2691790,43.0773926,-0.526,0.349
12033332120311,41.6975254,43.0554199,0.306,0.370
12033332033102,41.6154418,42.8137207,0.048,0.383
12033321330201,42.2203813,41.8688965,0.532,0.493
12033331123302,42.5935321,44.5715332,-0.099,0.384
12033331233322,42.0411335,44.2199707,0.131,0.386
12033330202311,42.3504246,42.3522949,0.281,0.371
12033321312332,42.3016898,41.9787598,0.462,0.402
12033330321010,42.2854365,43.1213379,-0.019,0.342
12033330231023,42.2366514,42.7478027,0.702,0.359
12033330233003,42.1389679,42.7478027,0.166,0.389
12122222002332,41.7795043,45.1428223,0.226,0.390
12033333101030,41.9921597,44.5275879,0.159,0.408
12033321121333,42.6905106,41.8249512,0.009,0.343
12033331313320,42.3179389,44.9230957,-0.335,0.337
12033331333011,42.1552589,44.9011230,0.047,0.368
12033333310121,41.4674278,44.7692871,0.342,0.393
12033332031311,41.6975254,42.8796387,-0.138,0.362
12033302333201,43.1250426,40.6384277,0.005,0.416
12122222031200,41.6975254,45.5383301,0.977,0.376
12033330022230,42.5773543,42.2424316,0.439,0.350
12033333001013,42.0084885,43.8464355,0.244,0.378
12033332022003,41.6154418,42.2204590,-0.207,0.360
12033323122111,41.6318669,41.6491699,0.881,0.366
12033321311302,42.4639923,42.1105957,-0.229,0.356
12033321323000,42.1552589,41.6711426,0.825,0.394
12033332131022,41.7139296,43.4289551,0.082,0.348
12033333110330,41.9268027,44.7912598,0.558,0.388
12033333202200,41.3025706,43.6047363,0.198,0.452
12033333000012,42.0084885,43.6486816,0.110,0.392
12033333030333,41.6482878,44.1101074,0.717,0.365
12033323111111,42.0248131,42.1765137,-0.045,0.375
12033321131220,42.7066590,42.0227051,0.427,0.434
12122220223331,42.0574497,45.3405762,0.558,0.386
12033323110033,41.9758267,41.9128418,-0.044,0.377
12033330323202,42.0737617,43.0773926,0.315,0.368
12033321123021,42.6420403,41.6931152,0.071,0.354
12033321300303,42.4639923,41.6052246,-0.074,0.455
12122222002103,41.8777409,45.1208496,0.050,0.362
12033321132000,42.6743581,41.8469238,0.197,0.422
12033333302111,41.3685636,44.4616699,-0.343,0.390
12033333320003,41.2199853,44.3298340,0.267,0.345
12033321010220,42.9644620,41.1437988,-0.686,0.349
12033321331313,42.2041070,42.1765137,0.011,0.320
12033323133121,41.5990125,42.1325684,0.213,0.377
12033330010033,43.0126804,42.6159668,0.456,0.392
12033330213312,42.3341839,42.8576660,0.513,0.356
12033323110102,42.0084885,41.9348145,-0.471,0.373
12033333131020,41.7303295,44.8352051,0.963,0.410
12033321120030,42.7712106,41.5393066,-0.348,0.377
12033330133232,42.5611723,43.4729004,0.211,0.384
12033333023110,41.6318669,43.9123535,0.593,0.377
12033330330223,42.1715458,43.2751465,-0.361,0.304
12122222122130,41.5990125,45.8459473,-0.056,0.363
12033303221110,43.3171844,41.0998535,-0.567,0.303
12033333103120,41.8613786,44.5715332,0.908,0.402
12122222200302,41.4180145,45.0988770,-0.188,0.364
12033321132331,42.5773543,42.0007324,0.446,0.389
12033331222303,42.0737617,43.7145996,0.232,0.369
12033330321132,42.2366514,43.2092285,-0.138,0.327
12033332001100,42.0248131,42.4621582,0.086,0.372
12033323101122,41.9758267,41.7590332,0.200,0.446
12033330332201,42.0900695,43.2751465,0.215,0.331
12033321323331,42.0574497,41.8249512,0.483,0.364
12122222002221,41.7958876,45.0329590,0.591,0.377
12033321001023,43.0126804,40.9899902,1.362,0.424
12033333213130,41.3355755,44.2639160,0.819,0.371
12033332122110,41.6318669,43.0334473,0.180,0.375
12033333101201,41.9594896,44.5056152,0.537,0.383
12033330222120,42.1226726,42.2863770,0.080,0.418
12033332312321,41.2695490,43.3630371,0.474,0.372
12033321132301,42.6097057,41.9567871,0.325,0.378
12033321312321,42.3179389,41.9567871,0.160,0.376
12033321313111,42.4153456,42.1765137,0.407,0.387
12033321310233,42.4315653,41.9128418,0.348,0.368
12033321313212,42.3341839,42.0666504,-0.082,0.361
12033332310001,41.5003491,43.2751465,0.761,0.383
12033331230321,42.1878285,44.0661621,0.320,0.372
12033333313103,41.3520716,44.9450684,0.015,0.375
12033331223012,42.1389679,43.8244629,0.524,0.281
12033330133121,42.6420403,43.5388184,0.027,0.406
12033333211212,41.4180145,44.1760254,-0.154,0.305
12033302330220,43.2211892,40.4406738,0.428,0.411
12033330313213,42.3341839,43.4948730,0.570,0.370
12033333101213,41.9431482,44.5495605,0.072,0.402
12033333123213,41.5496996,44.5495605,0.102,0.351
12033321012131,42.9001121,41.2976074,-0.042,0.307
12033323123012,41.6154418,41.7150879,0.275,0.389
12033330231212,42.2041070,42.7697754,0.658,0.347
12033333113221,41.7958876,44.8571777,0.568,0.385
12033330323111,42.1552589,43.2312012,0.093,0.303
12033330011112,43.0448049,42.8576660,0.106,0.411
12033321103220,42.8356950,41.6711426,0.240,0.406
12033302333100,43.1891572,40.7043457,0.340,0.362
12033333231020,41.2034557,44.1320801,0.817,0.398
12033331221010,42.2854365,43.8244629,-0.014,0.308
12033321001111,43.0608608,41.1218262,-0.605,0.329
12122222103011,41.8940990,45.9558105,0.135,0.380
12033333112321,41.7958876,44.7692871,1.128,0.430
12033332111231,41.9268027,43.4948730,0.835,0.400
12033321133112,42.6582013,42.1545410,-0.102,0.344
12122222102130,41.8613786,45.8459473,0.168,0.367
12033321103223,42.8195802,41.6931152,-0.209,0.314
12033302332130,43.1571083,40.5725098,0.086,0.504
12033330200332,42.4315653,42.3303223,-0.016,0.346
12033321133230,42.5773543,42.0666504,0.827,0.372
12033333123220,41.5332536,44.4836426,0.432,0.378
12033321122331,42.5773543,41.6491699,-0.019,0.450
12033331223312,42.0737617,43.9123535,0.103,0.361
12033321132302,42.5935321,41.9348145,0.630,0.382
12033333001101,42.0248131,43.8903809,1.133,0.412
12033321301203,42.4639923,41.6931152,-0.059,0.393
12122222000023,41.9758267,45.0329590,0.019,0.360
12033330120102,42.7873380,42.9895020,0.260,0.338
12033333131331,41.6647045,44.9890137,0.775,0.393
12033333101323,41.9104530,44.5935059,0.430,0.386
12033303212231,43.3491491,41.2097168,-0.446,0.302
12122222200303,41.4180145,45.1208496,0.666,0.413
12033330322200,42.0900695,42.9016113,-0.277,0.318
12033330322030,42.1226726,42.9455566,0.048,0.375
12033330211101,42.5449861,42.8356934,-0.350,0.332
12033321300133,42.4964024,41.6491699,-0.011,0.396
12033330231031,42.2529173,42.7917480,-0.058,0.373
12033331332212,42.0737617,44.7033691,0.385,0.380
12033330303212,42.3341839,43.1213379,-0.289,0.307
12033330213220,42.3179389,42.7258301,0.210,0.384
12033330232200,42.0900695,42.5500488,0.076,0.362
12033331333031,42.1226726,44.9011230,0.490,0.378
12033321321012,42.2691790,41.7150879,0.005,0.358
12033321301033,42.4964024,41.7370605,-0.446,0.399
12033302213130,43.4130282,40.0451660,-0.036,0.450
12122222200132,41.4509609,45.1428223,0.507,0.411
12033333310123,41.4509609,44.7692871,0.199,0.372
12033331221322,42.1715458,43.8684082,-0.219,0.295
12033330323312,42.0737617,43.2092285,-0.277,0.324
12033333111121,41.9921597,44.9450684,0.681,0.358
12122222022023,41.5825791,45.0329590,0.155,0.455
12033321303021,42.3828935,41.6931152,0.027,0.350
12122222020213,41.6811170,45.0769043,-0.148,0.368
12033332030113,41.7467253,42.7038574,-0.722,0.283
12033330230211,42.2203813,42.6159668,-0.083,0.388
12033321301013,42.5287958,41.7370605,0.323,0.369
12033331333310,42.0900695,44.9670410,0.447,0.385
12122222331212,41.1538418,46.2854004,-0.248,0.364
12033333011033,41.9758267,44.1979980,-0.126,0.334
12122222100303,41.9431482,45.8239746,0.924,0.410
12033321131322,42.6905106,42.1105957,-0.236,0.397
12033332112302,41.8122666,43.3410645,-0.114,0.350
12033321123301,42.6097057,41.7810059,0.416,0.388
12033330302221,42.3179389,42.9235840,-0.338,0.357
12033331332200,42.0900695,44.6594238,0.076,0.371
12033330301212,42.4639923,43.1213379,0.690,0.385
12122222100003,42.0084885,45.7360840,0.113,0.392
12033330022202,42.5935321,42.1984863,0.011,0.394
12033330201223,42.4315653,42.3962402,0.699,0.393
12033330200112,42.5287958,42.3303223,0.417,0.377
12033330221231,42.1878285,42.4401855,0.171,0.403
12033330332202,42.0737617,43.2531738,-0.111,0.358
12033321013220,42.8356950,41.3195801,-0.088,0.374
12033333220102,41.2199853,43.6926270,0.624,0.404
12033321120031,42.7712106,41.5612793,-0.155,0.422
12033332132023,41.5825791,43.2751465,-0.380,0.393
12033330213231,42.3179389,42.7917480,0.192,0.375
12033330321302,42.2041070,43.1652832,-0.110,0.331
12033333121332,41.6482878,44.6154785,0.672,0.393
12033330212001,42.4153456,42.5720215,0.091,0.352
12033332111003,42.0084885,43.4509277,0.389,0.348
12033321312122,42.3666611,41.9348145,0.145,0.348
12033330321011,42.2854365,43.1433105,0.298,0.376
12033333123003,41.6154418,44.5056152,0.259,0.371
12033331333013,42.1389679,44.9011230,0.471,0.360
12033303202021,43.4130282,40.8142090,-0.176,0.304
12033330233020,42.1226726,42.7258301,-0.533,0.373
12033323122300,41.5661414,41.5832520,0.861,0.401
12033330300002,42.5287958,42.9016113,-0.031,0.331
12122222120221,41.6647045,45.7360840,0.063,0.378
12033332022123,41.5825791,42.3083496,-0.249,0.334
12033321123303,42.5935321,41.7810059,0.516,0.414
12033333110121,41.9921597,44.7692871,0.005,0.371
12033302331322,43.2051753,40.7043457,-0.146,0.305
12033330231203,42.2041070,42.7478027,-0.012,0.349
12033330301230,42.4477809,43.1213379,0.496,0.525
12033330200131,42.5126012,42.3522949,0.711,0.384
12122222200320,41.4015351,45.0988770,-0.086,0.360
12033331222033,42.1063732,43.6706543,0.051,0.382
12033330200001,42.5449861,42.2204590,-0.123,0.333
12033323131333,41.6482878,42.1765137,-0.072,0.366
12033321331111,42.2854365,42.1765137,-0.052,0.370
12033321031102,42.7873380,41.4074707,0.598,0.331
12033321310121,42.5126012,41.9567871,0.452,0.389
12033330232110,42.1552589,42.6818848,0.022,0.392
12033332033100,41.6318669,42.8137207,0.997,0.369
12033333310133,41.4509609,44.8132324,1.046,0.394
12033321001121,43.0287447,41.0778809,0.045,0.466
12033332201110,41.5003491,42.5061035,-0.011,0.282
12122222011220,41.9268027,45.5383301,0.262,0.403
12033332313333,41.2530319,43.5827637,0.535,0.418
12033330230001,42.2854365,42.5720215,-0.285,0.376
12033321301320,42.4477809,41.7590332,0.344,0.385
12033323133312,41.5496996,42.1545410,-0.301,0.353
12033333310113,41.4838905,44.8132324,0.812,0.382
12033332031233,41.6482878,42.7917480,0.766,0.395
12033331230202,42.2041070,43.9562988,0.623,0.419
12033331323323,42.0411335,44.5935059,-0.204,0.353
12033330202002,42.3991216,42.1984863,-0.130,0.296
12033332120212,41.6811170,42.9455566,0.706,0.391
12033332133033,41.5825791,43.4948730,0.406,0.381
12033302330233,43.2051753,40.5065918,0.167,0.387
12033321302102,42.3991216,41.5832520,0.637,0.420
12033331233020,42.1226726,44.1320801,-0.065,0.418
12033332120122,41.7139296,42.9895020,0.028,0.356
12033330313210,42.3504246,43.4729004,0.154,0.326
12033330001113,43.0448049,42.5280762,0.172,0.413
12033332310003,41.4838905,43.2751465,0.637,0.375
12122222011233,41.9104530,45.6042480,-0.121,0.373
12122222112202,41.8122666,46.0656738,0.503,0.402
12033333112100,41.8940990,44.7473145,0.736,0.417
12033323132201,41.5661414,41.8688965,0.994,0.386
12033330233113,42.1389679,42.8796387,0.332,0.363
12033330202122,42.3666611,42.2863770,-0.242,0.377
12033333111102,42.0084885,44.9230957,0.937,0.344
12122220221332,42.1715458,45.3186035,0.769,0.423
12033330331322,42.1715458,43.5168457,-0.472,0.424
12033330212210,42.3504246,42.5939941,0.843,0.388
12033321312021,42.3828935,41.8688965,0.009,0.560
12122222123303,41.5496996,45.9997559,0.381,0.375
12033330203302,42.3341839,42.4621582,0.109,0.390
12033331222121,42.1226726,43.7145996,0.276,0.377
12033332021231,41.6647045,42.4401855,-0.274,0.424
12033333110031,41.9921597,44.7253418,-0.227,0.365
12122222013311,41.8286415,45.6921387,0.713,0.392
12033330202102,42.3991216,42.2863770,-0.086,0.355
12033332132333,41.5168034,43.4069824,-0.009,0.357
12033332110132,41.9758267,43.3850098,0.426,0.388
12033333220133,41.1869219,43.7585449,-0.065,0.423
12033321311120,42.5126012,42.1105957,1.152,0.396
12033321321121,42.2529173,41.7810059,-0.023,0.363
12033331221022,42.2366514,43.7805176,-0.110,0.323
12033333122023,41.5825791,44.3298340,0.179,0.295
12033330320121,42.2529173,43.0114746,0.135,0.384
12033330010013,43.0448049,42.6159668,-0.048,0.332
12033330032311,42.6097057,42.7038574,0.421,0.352
12033330133202,42.5935321,43.4289551,-0.465,0.436
12033330033021,42.6420403,42.7478027,0.359,0.389
12033331331001,42.2854365,44.8571777,-0.078,0.378
12033330332133,42.1063732,43.4069824,0.227,0.391
12033321313022,42.3666611,42.0227051,0.515,0.369
12033330322002,42.1389679,42.9016113,-0.040,0.357
12122222030311,41.6975254,45.5163574,0.423,0.359
12033321012013,42.9162059,41.2097168,-0.262,0.371
12033321001003,43.0448049,40.9899902,1.019,0.411
12033321333333,42.0411335,42.1765137,-0.087,0.506
12033330230311,42.2203813,42.7038574,0.304,0.381
12122222120202,41.6811170,45.7141113,0.474,0.384
12033331332022,42.1063732,44.6594238,-0.318,0.382
12033331222021,42.1226726,43.6267090,-0.561,0.370
12033330323010,42.1552589,43.1213379,0.105,0.453
12033333112331,41.7958876,44.8132324,1.424,0.373
12033330222232,42.0411335,42.2424316,-0.003,0.339
12033333311032,41.4509609,44.8791504,0.713,0.391
12033333011011,42.0248131,44.1979980,0.608,0.368
12033333312113,41.3520716,44.8132324,-0.186,0.374
12033333312103,41.3520716,44.7692871,0.422,0.408
12033321321132,42.2366514,41.8029785,0.208,0.388
12122222130201,41.6975254,46.0876465,0.342,0.372
12033323132301,41.5661414,41.9567871,-0.268,0.358
12033330213221,42.3179389,42.7478027,0.045,0.409
12033332313230,41.2695490,43.4729004,1.023,0.402
12033321313020,42.3828935,42.0227051,0.156,0.392
12122223202310,41.3025706,46.5490723,-0.638,0.300
12033323110322,41.9104530,41.9348145,0.300,0.399
12033321123302,42.5935321,41.7590332,-0.131,0.402
12033332122011,41.6318669,42.9675293,0.346,0.402
12033330232330,42.0574497,42.6818848,0.042,0.356
12122220233231,42.0574497,45.6042480,0.406,0.367
12033321121012,42.7873380,41.7150879,0.201,0.331
12033330320313,42.2041070,43.0554199,0.460,0.385
12033330302331,42.3179389,43.0554199,-0.166,0.355
12033330332020,42.1226726,43.2531738,-0.096,0.410
12122222130012,41.7467253,46.1096191,-0.355,0.390
12033330321232,42.1715458,43.1213379,-0.237,0.348
12033333130131,41.7303295,44.8132324,1.407,0.360
12033321122111,42.6743581,41.6491699,0.534,0.401
12033332022121,41.5990125,42.3083496,-0.031,0.375
12033330220022,42.2366514,42.1984863,0.154,0.378
12033330230122,42.2366514,42.6379395,0.237,0.375
12033332120300,41.6975254,42.9895020,-0.239,0.360
12122222200232,41.3850514,45.0549316,-0.242,0.370
12033330300003,42.5287958,42.9235840,-0.103,0.304
12033333310302,41.4180145,44.7473145,0.530,0.392
12033332000032,41.9758267,42.2424316,0.100,0.510
12033333100221,41.9268027,44.3298340,0.522,0.394
12033330223220,42.0574497,42.3742676,0.222,0.369
12033330200200,42.4801994,42.1984863,-0.010,0.357
12033330323030,42.1226726,43.1213379,0.094,0.387
12033330302212,42.3341839,42.9455566,-0.076,0.374
12033330330311,42.2203813,43.4069824,0.083,0.395
12033333132132,41.5825791,44.7912598,0.203,0.384
12033323111133,41.9758267,42.1765137,0.183,0.340
12033333131213,41.6811170,44.9011230,1.120,0.346
12033302333012,43.1731348,40.6604004,-0.046,0.345
12033330200013,42.5287958,42.2644043,-0.007,0.285
12033321123031,42.6420403,41.7370605,0.890,0.405
12033333102010,41.8940990,44.3518066,-0.012,0.383
12033331232200,42.0900695,43.9562988,-0.122,0.375
12033330220010,42.2854365,42.2424316,0.199,0.307
12033321132230,42.5773543,41.8908691,0.357,0.390
12033321313000,42.4153456,42.0227051,-0.037,0.425
12033333311031,41.4674278,44.9011230,-0.078,0.348
12033330321101,42.2854365,43.1872559,-0.161,0.370
12033330322100,42.1552589,42.9895020,0.360,0.371
12033321332223,42.0411335,41.8688965,0.105,0.372
12033333110332,41.9104530,44.7912598,0.538,0.385
12033321311310,42.4801994,42.1545410,0.276,0.356
12033321301110,42.5449861,41.8029785,-0.086,0.411
12033321120033,42.7550790,41.5612793,0.011,0.424
12033331232000,42.1552589,43.9562988,-0.045,0.352
12033321001132,43.0126804,41.0998535,0.250,0.315
12033330213130,42.3828935,42.8576660,0.348,0.381
12033321310331,42.4477809,42.0007324,0.126,0.402
12033330312303,42.3341839,43.3630371,0.600,0.372
12033330131122,42.7550790,43.5168457,0.056,0.396
12033321132323,42.5611723,41.9567871,-0.116,0.368
12033333033020,41.5990125,44.1320801,0.956,0.406
12033331233121,42.1226726,44.2419434,0.159,0.354
12033333202112,41.3520716,43.7365723,0.349,0.401
12033321001211,42.9966118,41.0339355,0.944,0.476
12033323123332,41.5168034,41.8029785,0.651,0.358
12033330131031,42.7712106,43.4948730,-0.160,0.412
12033321300132,42.4964024,41.6271973,0.060,0.382
12033330032123,42.6258751,42.6599121,-0.294,0.366
12033333111222,41.9104530,44.8352051,0.400,0.380
12033321120333,42.6905106,41.6491699,0.552,0.443
12033333032132,41.5825791,44.0881348,0.201,0.368
12122222010132,41.9758267,45.4943848,0.151,0.354
12033330220103,42.2691790,42.3083496,0.083,0.384
12033330200203,42.4639923,42.2204590,-0.222,0.352
12033332023010,41.6318669,42.4182129,0.296,0.394
12033333213200,41.3025706,44.1320801,0.394,0.431
12033331303110,42.4153456,44.6154785,0.738,0.352
12033323131310,41.6975254,42.1545410,-0.174,0.341
12033330312302,42.3341839,43.3410645,0.312,0.388
12033331222100,42.1552589,43.6926270,-0.101,0.297
12033332010011,42.0248131,42.6159668,-0.037,0.369
12033321331020,42.2529173,42.0227051,0.511,0.379
12033330213031,42.3828935,42.7917480,-0.115,0.279
12033332111112,42.0084885,43.5607910,0.911,0.346
12033330231201,42.2203813,42.7478027,0.883,0.378
12033330212111,42.4153456,42.7038574,-0.053,0.329
12033333123131,41.5990125,44.6374512,0.205,0.431
12033302302200,43.3810971,40.0891113,1.097,0.414
12033332020032,41.7139296,42.2424316,-0.328,0.362
12033331332232,42.0411335,44.7033691,-0.442,0.384
12033321312031,42.3828935,41.9128418,-0.221,0.431
12033323131331,41.6647045,42.1765137,0.805,0.345
12033323122132,41.5825791,41.6271973,0.297,0.342
12033330220122,42.2366514,42.2863770,-0.450,0.371
12122222031022,41.7139296,45.5383301,0.262,0.357
12033330231302,42.2041070,42.8137207,0.143,0.367
12033321332322,42.0411335,41.9348145,-0.159,0.400
12033333120331,41.6647045,44.4616699,-0.082,0.294
12033321313033,42.3666611,42.0886230,0.201,0.359
12122220232222,42.0411335,45.3625488,-0.066,0.366
12033321331100,42.2854365,42.1105957,0.096,0.395
12122222031221,41.6647045,45.5603027,0.415,0.356
12033323111110,42.0248131,42.1545410,0.622,0.419
12033333101121,41.9921597,44.5935059,-0.274,0.419
12033321303020,42.3828935,41.6711426,0.272,0.388
12033323112132,41.8450121,41.9787598,-0.396,0.368
12033321312213,42.3341839,41.9128418,0.870,0.378
12033321012021,42.9001121,41.1657715,0.242,0.396
12122222310020,41.4674278,46.0656738,-0.193,0.350
12033331231222,42.1715458,44.1320801,0.079,0.343
12033321301020,42.5126012,41.6711426,0.297,0.336
12033321000101,43.0608608,40.9020996,0.107,0.410
12033332110133,41.9758267,43.4069824,0.815,0.377
12122222011121,41.9921597,45.6481934,-0.222,0.378
12122222103123,41.8450121,45.9997559,-0.142,0.353
12033333033321,41.5332536,44.2419434,0.056,0.382
12033330230321,42.1878285,42.6599121,0.277,0.360
